Ano;Id;Município;N. Internação;Dias de Permanência;N. Óbitos;Prop Inter / Total Pop;Prop Dias Perm / Internações;Prop de Óbitos / Inter;IDHM;PIB per Capita série revisada;POP_TOT - População total do município do ano de referência (Fonte: IBGE):;ES001 - População total atendida com esgotamento sanitário;ES002 - Quantidade de ligações ativas de esgotos;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;IN015_AE - Índice de coleta de esgoto;IN016_AE - Índice de tratamento de esgoto;IN046_AE - Índice de esgoto tratado referido à água consumida;IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água
2012;244;Sabinópolis;146;479;4;0,009347589;3,280821918;0,02739726;0,638;7529,89;15619;8590;2161;408;0;82,51;0;0;55
2012;245;Sacramento;32;100;0;0,001317794;3,125;0;0,732;29692,7;24283;19587;7703;1123,72;1123,72;80;100;80;80,66
2012;246;Salinas;109;286;2;0,002756005;2,623853211;0,018348624;0,679;9987,63;39550;32215;9838;909,44;45,39;56,1;4,99;2,8;81,45
2012;249;Santa Luzia;30;249;3;0,000145868;8,3;0,1;0,715;12910,11;205666;188176;42419;5528,11;1121,2;61,81;20,28;12,54;91,5
2012;250;Santa Maria do Suaçuí;185;515;2;0,012845438;2,783783784;0,010810811;0,64;6310,56;14402;8877;2340;221,1;0;54,78;0;0;61,64
2012;253;Santa Rita do Sapucaí;8;33;0;0,000206537;4,125;0;0,721;28863,57;38734;33301;11361;1401,36;0;75,06;0;0;85,97
2012;254;Santa Vitória;57;134;2;0,003096816;2,350877193;0,035087719;0,71;25089,31;18406;15000;9130;329;0;34,42;0;0;81,5
2012;255;Santo Antônio do Monte;42;106;0;0,001593746;2,523809524;0;0,724;14446,22;26353;22516;8061;1004,89;0;74,97;0;0;85,44
2012;256;Santos Dumont;21;79;0;0,000454467;3,761904762;0;0,741;12591,74;46208;32197;9360;981,49;0;56,2;0;0;69,68
2012;257;São Domingos do Prata;33;96;0;0,001905972;2,909090909;0;0,69;9430,74;17314;10515;3405;390;0;40,01;0;0;60,73
2012;258;São Francisco;32;119;1;0,000590624;3,71875;0,03125;0,638;5792,35;54180;9740;2437;274;274;19,58;100;19,58;17,98
2012;259;São Gotardo;34;98;0;0,001047701;2,882352941;0;0,736;14056,54;32452;29798;9829;1099,84;0,05;69,41;0;0;91,82
2012;261;São João del Rei;104;363;0;0,001218469;3,490384615;0;0,758;15488,8;85353;9555;3399;298,73;298,73;68,72;100;68,72;11,19
2012;262;São João do Paraíso;23;79;0;0,00102145;3,434782609;0;0,615;6074,33;22517;5022;1633;123,74;123,74;28,14;100;28,14;22,3
2012;263;São Lourenço;26;107;0;0,000613613;4,115384615;0;0,759;16109,11;42372;41657;13894;2479;0;79,99;0;0;98,31
2012;266;São Sebastião do Paraíso;25;79;0;0,00037888;3,16;0;0,722;18808,37;65984;60879;21784;2700,58;0;75,71;0;0;92,26
2012;267;São Tiago;15;70;1;0,001413894;4,666666667;0,066666667;0,662;9876,36;10609;6139;2180;186,78;186,78;48,72;100;48,72;57,87
2012;268;São Vicente de Minas;17;39;0;0,002382287;2,294117647;0;0,715;12723,36;7136;6048;2220;320;0;100;0;0;84,75
2012;269;Serro;55;186;2;0,002643087;3,381818182;0,036363636;0,656;7288,93;20809;8982;2734;245,57;245,57;53,82;100;53,82;43,16
2012;270;Sete Lagoas;276;1329;18;0,00126273;4,815217391;0,065217391;0,76;31398,79;218574;207645;60193;14562;2138;94,9;14,68;13,93;95
2012;271;Silvianópolis;39;131;1;0,006443086;3,358974359;0,025641026;0,699;12635,29;6053;3653;1530;350;0;81,52;0;0;60,35
2012;272;Taiobeiras;92;271;2;0,002924627;2,945652174;0,02173913;0,67;9241,81;31457;4913;1512;122,14;122,14;12,55;100;12,55;15,62
2012;273;Teófilo Otoni;41;261;2;0,000302474;6,365853659;0,048780488;0,701;12672,82;135549;108693;32428;3256,87;1750,12;64,92;53,74;34,89;80,19
2012;275;Tombos;87;358;1;0,009438056;4,114942529;0,011494253;0,718;8578,69;9218;7400;2272;257;0;65,84;0;0;80,28
2012;276;Três Corações;77;334;3;0,001042033;4,337662338;0,038961039;0,744;23587,28;73894;66847;21171;2550,89;0,41;74,1;0,02;0,01;90,46
2012;277;Três Marias;32;83;0;0,00110208;2,59375;0;0,752;32674,56;29036;25147;8077;823,25;171,07;62,08;20,78;12,9;86,61
2012;278;Três Pontas;40;104;1;0,000736798;2,6;0,025;0,731;14930,57;54289;47543;16322;2765,05;22,41;100;0,81;0,81;87,57
2012;279;Tupaciguara;146;279;2;0,005995893;1,910958904;0,01369863;0,719;16229,27;24350;21950;7820;1407,24;0;77,18;0;0;90,14
2012;280;Turmalina;93;230;2;0,005059022;2,47311828;0,021505376;0,682;10240,76;18383;11988;3736;325,24;206,22;58,22;63,41;36,92;65,21
2012;281;Ubá;851;2081;2;0,008182378;2,445358402;0,002350176;0,724;21308,64;104004;99731;30514;3066,93;0;64,67;0;0;95,89
2012;282;Uberaba;254;938;1;0,000839328;3,692913386;0,003937008;0,772;31060,69;302623;298113;98988;17393,49;12871,18;80;74;59,2;98,51
2012;283;Uberlândia;262;1323;4;0,000422897;5,049618321;0,015267176;0,789;36861,91;619536;602359;168237;42086;42086;82,37;100;82,37;97,23
2012;284;Unaí;6;27;3;7,6236E-05;4,5;0,5;0,736;25664,13;78703;55393;17109;3464,68;2260,66;84,13;65,25;54,89;70,38
2012;286;Urucuia;2;9;0;0,000140776;4,5;0;0,619;5659,13;14207;1200;440;39;39;19,08;100;19,08;8,45
2012;287;Varginha;15;71;1;0,000119801;4,733333333;0,066666667;0,778;29437,96;125208;121119;41831;5254,81;4391,78;77,14;83,58;64,47;96,73
2012;290;Vazante;9;42;2;0,000453538;4,666666667;0,222222222;0,742;22358,13;19844;16017;5987;612,77;559,38;70,07;91,29;63,97;80,71
2012;291;Vespasiano;10;90;0;9,19363E-05;9;0;0,688;21538,55;108771;92732;22165;2558,04;2558,04;61,04;100;61,04;85,25
2012;292;Viçosa;91;389;0;0,001240915;4,274725275;0;0,775;7172,2;73333;61040;15963;4147,62;39,02;84,25;0,94;0,79;83,24
2012;294;Visconde do Rio Branco;345;1066;0;0,008903456;3,089855072;0;0,709;20082,84;38749;35000;11750;3000;0;100;0;0;90,32
