"Ano","Id","Município","N. Internação","Dias de Permanência","N. Óbitos","Prop Inter / Total Pop","Prop Dias Perm / Internações","Prop de Óbitos / Inter","IDHM","PIB per Capita série revisada","POP_TOT - População total do município do ano de referência (Fonte: IBGE):","ES001 - População total atendida com esgotamento sanitário","ES002 - Quantidade de ligações ativas de esgotos","ES005 - Volume de esgotos coletado","ES006 - Volume de esgotos tratado","IN015_AE - Índice de coleta de esgoto","IN016_AE - Índice de tratamento de esgoto","IN046_AE - Índice de esgoto tratado referido à água consumida","IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água"
"2013",57,"Carbonita",20,59,0,0.0021126016689553186,2.95,0.0,0.638,8190.22,9467,6269,2070,158.92,0.0,54.48,0.0,0.0,66.22
"2014",57,"Carbonita",11,25,1,0.0011594813955939707,2.272727272727273,0.09090909090909091,0.638,15498.61,9487,6622,2189,161.69,111.27,49.38,68.82,33.98,69.8
"2008",58,"Carlos Chagas",103,249,0,0.004835226739273307,2.4174757281553396,0.0,0.524,8623.83,21302,11361,3276,318.93,318.93,53.33,100.0,53.33,53.33
"2009",58,"Carlos Chagas",133,325,0,0.006270035828776164,2.443609022556391,0.0,0.524,9227.01,21212,11967,3442,338.26,338.26,56.34,100.0,56.34,56.42
"2010",58,"Carlos Chagas",115,277,1,0.005730230704070955,2.408695652173913,0.008695652173913044,0.648,12651.79,20069,12350,3579,338.83,303.68,57.69,89.63,51.71,61.54
"2011",58,"Carlos Chagas",111,270,0,0.005571729746009437,2.4324324324324325,0.0,0.648,14597.83,19922,12869,3978,368.4,368.4,60.88,100.0,60.88,64.6
"2012",58,"Carlos Chagas",131,337,0,0.006623186207593913,2.572519083969466,0.0,0.648,14049.01,19779,12777,3727,356.53,345.38,57.32,96.87,55.53,64.6
"2013",58,"Carlos Chagas",146,383,1,0.007222716928861186,2.6232876712328768,0.00684931506849315,0.648,14570.29,20214,13058,3819,361.84,361.84,56.37,100.0,56.37,64.6
"2014",58,"Carlos Chagas",143,369,0,0.0071179691388750625,2.5804195804195804,0.0,0.648,16131.76,20090,12978,4016,366.33,366.33,57.3,100.0,57.3,64.6
"2008",61,"Carmo de Minas",16,35,1,0.00112391121101433,2.1875,0.0625,0.558,7183.6,14236,7600,2489,433.62,0.0,82.71,0.0,0.0,53.39
"2009",61,"Carmo de Minas",35,129,0,0.0024310620268111413,3.6857142857142855,0.0,0.558,7923.83,14397,9514,2724,474.0,0.0,69.71,0.0,0.0,66.08
"2010",61,"Carmo de Minas",45,115,0,0.0032727272727272726,2.5555555555555554,0.0,0.682,7262.88,13750,10489,2330,712.8,0.0,80.0,0.0,0.0,76.28
"2011",61,"Carmo de Minas",15,42,0,0.0010835801488116737,2.8,0.0,0.682,10369.03,13843,10489,2329,742.1,0.0,80.0,0.0,0.0,75.77
"2012",61,"Carmo de Minas",19,51,0,0.0013637668676428367,2.6842105263157894,0.0,0.682,9952.2,13932,10626,2717,301.78,0.0,80.0,0.0,0.0,76.27
"2013",61,"Carmo de Minas",9,14,0,6.227942702927133E-4,1.5555555555555556,0.0,0.682,9369.43,14451,10708,2818,331.18,0.0,80.0,0.0,0.0,74.1
"2014",61,"Carmo de Minas",4,10,1,2.74914089347079E-4,2.5,0.25,0.682,11548.03,14550,10782,2955,357.97,0.0,80.0,0.0,0.0,74.1
"2008",63,"Carmo do Rio Claro",43,131,0,0.002144103714784343,3.046511627906977,0.0,0.628,12109.58,20055,15972,5112,96.79,0.0,12.47,0.0,0.0,79.64
"2009",63,"Carmo do Rio Claro",41,127,0,0.002042850024912805,3.097560975609756,0.0,0.628,10110.4,20070,16276,5222,554.59,0.0,72.72,0.0,0.0,81.1
"2010",63,"Carmo do Rio Claro",35,108,2,0.0017135023989033585,3.085714285714286,0.05714285714285714,0.733,10911.16,20426,14362,5449,578.47,0.0,72.24,0.0,0.0,70.31
"2011",63,"Carmo do Rio Claro",24,84,2,0.001171875,3.5,0.08333333333333333,0.733,15621.05,20480,14400,5625,591.39,0.0,72.74,0.0,0.0,70.31
"2012",63,"Carmo do Rio Claro",26,116,0,0.0012663776727874921,4.461538461538462,0.0,0.733,14619.01,20531,14436,5787,599.89,0.0,72.69,0.0,0.0,70.31
"2013",63,"Carmo do Rio Claro",13,46,1,6.130340469678393E-4,3.5384615384615383,0.07692307692307693,0.733,14162.69,21206,14910,5921,608.86,0.0,73.73,0.0,0.0,70.31
"2014",63,"Carmo do Rio Claro",28,85,1,0.0013162224415926291,3.0357142857142856,0.03571428571428571,0.733,16050.37,21273,14958,6029,612.33,0.0,73.65,0.0,0.0,70.31
"2008",64,"Carmópolis de Minas",21,52,0,0.0012785388127853881,2.4761904761904763,0.0,0.565,9051.96,16425,11460,3281,521.15,364.81,80.0,70.0,56.0,69.77
"2009",64,"Carmópolis de Minas",15,46,0,9.023099133782483E-4,3.066666666666667,0.0,0.565,10075.42,16624,11618,3361,526.0,368.0,80.06,69.96,56.01,69.89
"2010",64,"Carmópolis de Minas",22,77,0,0.001290473955889254,3.5,0.0,0.7,11854.98,17048,12224,3570,534.0,374.0,77.96,70.04,54.6,71.7
"2011",64,"Carmópolis de Minas",6,24,0,3.477051460361613E-4,4.0,0.0,0.7,13693.77,17256,12714,3833,677.0,473.0,92.61,69.87,64.71,73.68
"2012",64,"Carmópolis de Minas",13,28,1,7.447296058661778E-4,2.1538461538461537,0.07692307692307693,0.7,14979.35,17456,12866,3928,704.0,493.0,96.31,70.03,67.44,73.71
"2013",64,"Carmópolis de Minas",15,41,0,8.239494644328481E-4,2.7333333333333334,0.0,0.7,17018.45,18205,18205,3972,707.0,493.0,98.0,69.73,68.34,100.0
"2014",64,"Carmópolis de Minas",7,14,0,3.801042571676803E-4,2.0,0.0,0.7,18798.37,18416,18416,4134,636.0,445.0,87.97,69.97,61.55,100.0
"2008",69,"Caxambu",22,73,0,0.0010225899414334852,3.3181818181818183,0.0,0.649,6636.03,21514,24345,7538,740.99,740.99,77.06,100.0,77.06,100.0
"2009",69,"Caxambu",30,90,0,0.0013998413513135177,3.0,0.0,0.649,6985.26,21431,24762,7690,744.26,744.26,77.54,100.0,77.54,100.0
"2010",69,"Caxambu",36,132,0,0.00165860400829302,3.6666666666666665,0.0,0.743,9148.43,21705,21252,7825,783.44,779.57,77.38,99.51,77.0,97.91
"2011",69,"Caxambu",6,29,0,2.768421538319568E-4,4.833333333333333,0.0,0.743,9673.22,21673,21221,8009,789.68,788.23,77.13,99.82,76.99,97.91
"2012",69,"Caxambu",1,3,0,4.620858555519616E-5,3.0,0.0,0.743,11538.15,21641,21189,8146,798.39,796.52,76.85,99.77,76.67,97.91
"2013",69,"Caxambu",3,19,1,1.3478905512872354E-4,6.333333333333333,0.3333333333333333,0.743,12094.48,22257,21792,8317,800.46,800.46,77.05,100.0,77.05,97.91
"2014",69,"Caxambu",5,41,0,2.2477971587843914E-4,8.2,0.0,0.743,12686.74,22244,21780,8447,799.48,799.48,77.21,100.0,77.21,97.91
"2008",72,"Cláudio",134,436,1,0.005226209048361934,3.253731343283582,0.007462686567164179,0.597,10135.17,25640,20080,6219,672.85,0.0,71.85,0.0,0.0,78.32
"2009",72,"Cláudio",76,240,1,0.002930063998766289,3.1578947368421053,0.013157894736842105,0.597,10042.96,25938,20334,6334,710.54,0.0,75.68,0.0,0.0,78.39
"2010",72,"Cláudio",102,307,1,0.0039579372162508245,3.0098039215686274,0.00980392156862745,0.709,12467.51,25771,20942,6607,744.07,0.0,75.07,0.0,0.0,81.26
"2011",72,"Cláudio",68,177,1,0.0026132738941624075,2.6029411764705883,0.014705882352941176,0.709,13317.73,26021,21359,6985,780.32,33.51,75.67,4.29,3.25,82.08
"2012",72,"Cláudio",64,216,1,0.002436981189551443,3.375,0.015625,0.709,14543.45,26262,21557,7225,756.92,712.72,73.69,94.16,69.38,82.08
"2013",72,"Cláudio",24,79,1,8.78445152080817E-4,3.2916666666666665,0.041666666666666664,0.709,16206.04,27321,22426,7436,784.37,784.37,75.36,100.0,75.36,82.08
"2014",72,"Cláudio",17,57,0,6.164110373835164E-4,3.3529411764705883,0.0,0.709,18009.23,27579,22638,7705,776.17,776.17,74.95,100.0,74.95,82.08
"2008",75,"Conceição do Mato Dentro",55,241,0,0.0029636814311887055,4.381818181818182,0.0,0.43,5796.4,18558,8863,2883,65.1,0.0,15.01,0.0,0.0,47.76
"2009",75,"Conceição do Mato Dentro",51,177,0,0.002751699579151829,3.4705882352941178,0.0,0.43,5999.93,18534,8705,2870,249.36,0.0,60.72,0.0,0.0,46.97
"2010",75,"Conceição do Mato Dentro",55,161,0,0.003071253071253071,2.9272727272727272,0.0,0.634,8702.39,17908,8705,2869,262.98,0.0,58.37,0.0,0.0,48.61
"2011",75,"Conceição do Mato Dentro",65,219,0,0.003640844675964824,3.3692307692307693,0.0,0.634,9424.04,17853,9454,3114,300.41,0.0,55.64,0.0,0.0,52.95
"2012",75,"Conceição do Mato Dentro",47,161,0,0.0026407461512529496,3.425531914893617,0.0,0.634,17488.1,17798,10236,3383,320.22,0.0,57.44,0.0,0.0,57.51
"2013",75,"Conceição do Mato Dentro",41,197,1,0.002243747605757128,4.804878048780488,0.024390243902439025,0.634,20935.03,18273,11857,3902,363.4,92.53,57.57,25.46,14.66,64.89
"2014",75,"Conceição do Mato Dentro",29,113,0,0.0015903482314230874,3.896551724137931,0.0,0.634,19265.11,18235,12493,4510,443.08,284.08,62.32,64.11,39.95,68.51
"2008",77,"Congonhas",75,251,1,0.0015603545125452503,3.3466666666666667,0.013333333333333334,0.637,17714.67,48066,37311,10018,1412.54,0.0,82.14,0.0,0.0,77.62
"2009",77,"Congonhas",28,78,0,5.746772571475484E-4,2.7857142857142856,0.0,0.637,18056.35,48723,38093,10902,1234.6,0.0,66.02,0.0,0.0,78.18
"2010",77,"Congonhas",10,37,0,2.0610482491395122E-4,3.7,0.0,0.753,39601.93,48519,38806,11230,1277.26,0.0,63.98,0.0,0.0,79.98
"2011",77,"Congonhas",12,49,0,2.4451372333272203E-4,4.083333333333333,0.0,0.753,56139.33,49077,39965,11611,1311.24,0.0,63.01,0.0,0.0,81.43
"2012",77,"Congonhas",24,77,1,4.837149306675266E-4,3.2083333333333335,0.041666666666666664,0.753,62823.77,49616,41492,12077,1371.4,0.0,63.04,0.0,0.0,83.63
"2013",77,"Congonhas",17,66,0,3.287628846042275E-4,3.8823529411764706,0.0,0.753,66533.98,51709,42781,12545,1396.98,0.0,63.5,0.0,0.0,82.73
"2014",77,"Congonhas",20,87,0,3.8255547054322876E-4,4.35,0.0,0.753,68635.77,52280,44385,13068,1419.66,0.0,63.21,0.0,0.0,84.9
"2008",79,"Conselheiro Lafaiete",429,1414,2,0.003777206452067338,3.296037296037296,0.004662004662004662,0.666,7507.81,113576,102440,29586,3315.38,0.0,66.08,0.0,0.0,90.2
"2009",79,"Conselheiro Lafaiete",307,1066,4,0.0026793740563279484,3.472312703583062,0.013029315960912053,0.666,7825.74,114579,107515,31116,3433.66,478.04,67.19,13.92,9.35,93.83
