ano;id;prop_intern_pop;prop_dias_perm_intern;prop_obitos;pop_total;qntd_lig_ativa_esg;qntd_econ_ativa_esg;vol_esg_coletado;vol_esg_tratado;vol_esg_fat;qntd_res_ativ_esg;qntd_lig_total_esg;ind_coleta_esg;ind_trata_esg;ext_rede_esg_lig;ind_atend_esg_mun_atend_agua;ind_esg_trat_agua_cons;ind_atend_esg_mun_esg;ind_atend_esg_mun_agua;rec_oper_dir_agua;rec_oper_dir_esg;rec_oper_indireta;desp_explor;inv_esg_sanit_prest_serv;inv_realiz_esg_sanit_mun;inv_realiz_esg_estado;desp_total_serv_m3_fat;tarifa_med_prat;tar_media_agua;tar_media_esg;desp_explor_m3_fat;desp_explor_econ;margem_desp_explor
2010;13;0,002104;3,121212;0,008658;109801,000000;32266,000000;38073,000000;8834,000000;41,000000;8834,000000;32343,000000;33027,000000;0,850000;0,004600;10,970000;1,000000;0,003900;1,000000;0,934300;3931369,180000;3052304,180000;605738,640000;6560943,270000;0,000000;0,000000;0,000000;0,350000;0,360000;0,380000;0,350000;0,340000;85,890000;93,950000
2011;13;0,001232;2,764706;0,022059;110402,000000;33167,000000;38628,000000;9570,000000;117,000000;9570,000000;34897,000000;33807,000000;0,883500;0,012200;10,980000;1,000000;0,010800;1,000000;1,000000;4371251,860000;3436556,760000;1259071,220000;7351719,580000;0,000000;0,000000;0,000000;0,370000;0,380000;0,400000;0,360000;0,360000;94,270000;94,160000
2012;13;0,000892;3,616162;0,010101;110983,000000;34889,000000;40568,000000;8894,000000;158,000000;8894,000000;36498,000000;35004,000000;0,800000;0,017800;11,180000;1,000000;0,014200;1,000000;1,000000;4385527,060000;3490595,630000;1342880,580000;7859648,800000;0,000000;0,000000;0,000000;0,400000;0,390000;0,390000;0,390000;0,390000;97,740000;99,790000
2013;13;0,000652;5,360000;0,013333;114970,000000;36360,000000;42360,000000;9450,000000;160,000000;9450,000000;37082,000000;36728,000000;0,800000;0,016900;11,230000;1,000000;0,013500;1,000000;1,000000;4513971,830000;3555290,170000;1416970,180000;8123249,520000;0,000000;0,000000;0,000000;0,390000;0,380000;0,380000;0,380000;0,380000;96,450000;100,670000
2014;13;0,000726;3,904762;0,011905;115632,000000;36388,000000;41824,000000;11402,000000;175,000000;11402,000000;37045,000000;38049,000000;0,800000;0,015300;10,980000;1,000000;0,012300;1,000000;1,000000;4468994,330000;3540069,270000;1004469,220000;8926322,280000;0,000000;0,000000;0,000000;0,360000;0,310000;0,310000;0,310000;0,350000;104,130000;111,450000
2008;14;0,000624;4,000000;0,000000;6414,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;;;;;;;;;;;;;;
2009;14;0,000307;5,000000;0,000000;6522,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;;;;;;;;;;;;;;
2010;14;0,001139;3,714286;0,000000;6144,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;;;;;;;;;;;;;;
2011;14;0,000000;0,000000;0,000000;6209,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;;;;;;;;;;;;;;
2012;14;0,000638;2,500000;0,000000;6271,000000;2100,000000;2100,000000;230,000000;50,000000;0,000000;2100,000000;2200,000000;0,657100;0,217400;13,640000;0,988400;0,142900;0,988400;0,948800;226504,300000;226504,300000;10000,000000;980025,400000;;733815,840000;0,000000;2,930000;1,330000;0,670000;;2,880000;226,810000;216,340000
2013;14;0,000460;2,666667;0,000000;6527,000000;2187,000000;2188,000000;230,000000;50,000000;0,000000;2182,000000;2288,000000;0,657100;0,217400;13,590000;0,973500;0,142900;0,973500;0,934600;233211,500000;132624,400000;10000,000000;688830,100000;;0,000000;0,000000;2,070000;1,080000;0,690000;;2,030000;156,340000;188,290000
2014;14;0,000607;2,000000;0,000000;6593,000000;2499,000000;2499,000000;290,000000;290,000000;210,000000;2499,000000;2501,000000;0,828600;1,000000;14,410000;1,000000;0,828600;1,000000;0,960000;291713,400000;159025,270000;10000,000000;871213,280000;;0,000000;0,000000;1,560000;0,800000;0,830000;0,760000;1,560000;183,630000;193,290000
2008;15;0,001025;3,404255;0,010638;91703,000000;24127,000000;27855,000000;3581,780000;179,860000;4281,330000;24789,000000;28153,000000;0,767800;0,050200;11,380000;1,000000;0,038600;1,000000;1,000000;12439471,090000;4901315,070000;462941,280000;12316109,780000;3850588,000000;;;1,980000;1,890000;2,530000;1,140000;1,340000;197,740000;71,020000
2009;15;0,000678;4,412698;0,047619;92927,000000;28944,000000;33295,000000;3701,810000;199,090000;4195,970000;29608,000000;29030,000000;0,772900;0,053800;11,030000;1,000000;0,041600;1,000000;1,000000;13561482,570000;5423015,470000;485296,800000;11931669,860000;4617729,000000;0,000000;0,000000;1,910000;2,060000;2,690000;1,290000;1,290000;186,060000;62,850000
2010;15;0,000897;2,654762;0,000000;93672,000000;30111,000000;34646,000000;3887,890000;205,130000;5276,620000;30781,000000;30111,000000;0,773600;0,052800;10,690000;1,000000;0,040800;1,000000;0,985200;14782746,150000;6728811,520000;543431,690000;13745091,590000;1970139,000000;0,000000;0,000000;2,160000;2,040000;2,810000;1,280000;1,300000;200,130000;63,900000
2011;15;0,000506;3,562500;0,000000;94799,000000;31096,000000;35670,000000;4029,830000;156,500000;5481,320000;31742,000000;31096,000000;0,773700;0,038800;10,350000;1,000000;0,030000;1,000000;0,985200;15510465,000000;7087810,350000;485934,910000;14636624,930000;1430532,000000;;;2,110000;2,060000;2,830000;1,290000;1,340000;205,970000;64,770000
2012;15;0,000511;3,775510;0,000000;95888,000000;32542,000000;36975,000000;4175,890000;875,730000;5675,560000;32973,000000;32542,000000;0,771400;0,209700;9,960000;1,000000;0,161800;1,000000;0,985200;16917481,840000;9687714,630000;655400,460000;17398198,650000;3124426,000000;;;2,480000;2,340000;2,980000;1,710000;1,530000;236,900000;65,390000
2013;15;0,000490;3,857143;0,040816;99986,000000;34023,000000;38287,000000;4182,190000;3287,410000;5703,040000;34209,000000;34023,000000;0,770900;0,786000;9,520000;1,000000;0,605900;1,000000;0,985200;17678809,440000;16245653,550000;824790,780000;19020012,790000;683641,000000;0,000000;0,000000;2,430000;2,980000;3,100000;2,850000;1,670000;249,680000;56,070000
2014;15;0,000514;3,942308;0,019231;101136,000000;35807,000000;39977,000000;4203,520000;4203,520000;5799,500000;35837,000000;35807,000000;0,768200;1,000000;9,080000;1,000000;0,768200;1,000000;0,985200;18742188,230000;17160166,580000;634617,030000;19924112,430000;917883,000000;0,000000;0,000000;2,560000;3,090000;3,220000;2,960000;1,720000;251,190000;55,500000
2008;16;0,002795;3,089109;0,009901;36133,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;5341379,130000;;129225,560000;3173502,130000;0,000000;;;2,150000;2,640000;2,640000;;1,570000;246,720000;59,410000
2009;16;0,003127;3,245614;0,017544;36455,000000;13610,000000;26753,000000;2387,000000;1790,000000;2387,000000;11602,000000;13615,000000;1,233500;0,749900;8,080000;1,000000;0,925000;1,000000;1,000000;5626425,600000;26530,000000;143824,180000;3642266,000000;209519,000000;0,000000;0,000000;1,080000;1,280000;2,770000;0,010000;0,820000;91,330000;64,430000
2010;16;0,004399;2,745342;0,000000;36597,000000;13836,000000;17196,000000;2387,000000;1790,000000;2387,000000;12046,000000;13841,000000;1,173800;0,749900;8,010000;1,000000;0,880200;1,000000;0,928000;5758569,970000;13964,190000;134633,740000;3921503,570000;436680,000000;0,000000;0,000000;1,190000;1,280000;2,710000;0,010000;0,870000;110,630000;67,930000
2011;16;0,002737;2,821782;0,009901;36898,000000;14041,000000;17256,000000;1321,610000;1321,610000;1321,610000;12097,000000;14121,000000;0,628200;1,000000;8,580000;1,000000;0,628200;1,000000;0,928000;6291496,270000;24164,910000;71084,980000;4230288,620000;0,000000;0,000000;0,000000;1,540000;1,790000;2,860000;0,020000;1,200000;135,990000;66,980000
2012;16;0,004329;2,540373;0,000000;37188,000000;14343,000000;17331,000000;1646,000000;1646,000000;1646,000000;15320,000000;14413,000000;0,764000;1,000000;9,320000;1,000000;0,764000;1,000000;0,928000;6808506,380000;25082,880000;100032,790000;4341741,910000;0,000000;0,000000;;1,550000;1,750000;3,020000;0,020000;1,110000;137,220000;63,540000
2013;16;0,002097;2,728395;0,000000;38630,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;7127513,970000;;126725,360000;4424003,740000;0,000000;0,000000;0,000000;2,510000;3,110000;3,110000;;1,930000;298,050000;62,070000
2014;16;0,002208;2,418605;0,000000;38946,000000;13634,000000;;2552,000000;1997,000000;0,000000;;13634,000000;1,000000;0,782500;18,190000;0,950000;0,933100;0,950000;0,881600;7305484,150000;36238,310000;86153,110000;5247295,980000;0,000000;0,000000;0,000000;2,960000;3,230000;3,220000;;2,310000;;71,470000
2008;17;0,005770;3,720000;0,000000;12998,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;1566319,600000;;37463,770000;892809,370000;0,000000;;;2,040000;2,610000;2,610000;;1,490000;232,050000;57,000000
2009;17;0,002365;3,903226;0,000000;13109,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;1655273,110000;;37724,300000;999186,900000;0,000000;0,000000;0,000000;2,170000;2,750000;2,750000;;1,660000;252,930000;60,360000
2010;17;0,002529;3,212121;0,000000;13049,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;1682359,110000;;39478,070000;1100198,390000;0,000000;0,000000;0,000000;2,340000;2,630000;2,630000;;1,720000;267,750000;65,400000
2011;17;0,002587;3,000000;0,000000;13145,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;1805283,630000;;23450,160000;1155139,900000;0,000000;;;2,280000;2,790000;2,790000;;1,780000;271,480000;63,990000
2012;17;0,002644;3,114286;0,000000;13237,000000;2970,000000;2974,000000;640,000000;0,000000;0,000000;2974,000000;2974,000000;1,013500;0,000000;27,000000;0,993500;0,000000;0,993500;1,000000;2002936,890000;38643,130000;32055,200000;1335897,820000;0,000000;0,000000;0,000000;2,780000;3,060000;3,000000;;2,000000;182,260000;65,430000
2013;17;0,004659;2,312500;0,000000;13738,000000;3267,000000;3271,000000;768,000000;0,000000;0,000000;3271,000000;3271,000000;1,000000;0,000000;27,000000;0,945600;0,000000;0,945600;0,887300;2114001,080000;8627,740000;29329,780000;1422118,900000;0,000000;15322,800000;0,000000;2,670000;3,140000;3,130000;;2,100000;187,500000;67,000000
2014;17;0,002818;2,666667;0,000000;13840,000000;3434,000000;3650,000000;837,500000;0,000000;0,000000;3650,000000;3434,000000;1,000000;0,000000;27,000000;0,942900;0,000000;0,942900;0,880800;2115852,980000;9913,920000;22490,180000;1426512,960000;0,000000;9499,300000;0,000000;2,780000;3,200000;3,190000;;2,150000;177,670000;67,110000
2008;18;0,008289;2,472441;0,000000;15322,000000;1089,000000;1130,000000;102,180000;0,000000;135,590000;1035,000000;1100,000000;0,382200;0,000000;11,460000;0,513700;0,000000;0,513700;0,242600;723616,600000;141474,520000;32199,830000;722599,140000;127560,000000;;;2,340000;2,010000;2,450000;1,040000;1,680000;205,370000;83,530000
2009;18;0,008838;2,388060;0,029851;15162,000000;1134,000000;1179,000000;105,270000;0,000000;141,240000;1073,000000;1142,000000;0,407700;0,000000;11,220000;0,536900;0,000000;0,536900;0,253600;738081,450000;149376,000000;39437,360000;751381,160000;590314,000000;0,000000;0,000000;2,410000;2,080000;2,590000;1,060000;1,760000;220,060000;84,670000
2010;18;0,009201;2,443609;0,000000;14455,000000;1173,000000;1215,000000;108,430000;0,000000;146,790000;1107,000000;1173,000000;0,370100;0,000000;13,210000;0,547400;0,000000;0,547400;0,272600;728324,840000;161816,820000;33248,650000;1139453,240000;1796003,000000;0,000000;0,000000;3,190000;1,920000;2,300000;1,100000;2,460000;322,790000;128,010000
2011;18;0,009174;3,404580;0,015267;14280,000000;1215,000000;1261,000000;110,450000;1,270000;150,450000;1148,000000;1215,000000;0,386400;0,011500;15,080000;0,574700;0,004400;0,574700;0,286200;746939,850000;162314,330000;16056,420000;887600,170000;73185,000000;;;2,820000;1,960000;2,390000;1,080000;1,920000;233,610000;97,620000
2012;18;0,008293;3,649573;0,017094;14109,000000;1258,000000;1305,000000;116,230000;0,210000;155,470000;1191,000000;1258,000000;0,398800;0,001800;14,560000;0,603400;0,000700;0,603400;0,300500;790439,280000;188190,250000;23591,300000;928030,540000;1255323,020000;;;3,020000;2,070000;2,500000;1,210000;1,970000;238,450000;94,830000
2013;18;0,004950;3,295775;0,014085;14344,000000;1276,000000;1304,000000;119,670000;0,000000;160,860000;1198,000000;1276,000000;0,402100;0,000000;12,960000;0,597000;0,000000;0,597000;0,297300;818022,200000;205097,760000;17965,620000;1106336,910000;904473,290000;0,000000;0,000000;3,190000;2,120000;2,550000;1,280000;2,300000;278,850000;108,130000
2014;18;0,006907;2,959184;0,000000;14188,000000;1309,000000;1341,000000;119,780000;0,000000;163,070000;1226,000000;1309,000000;0,364700;0,000000;11,490000;0,617700;0,000000;0,617700;0,307700;906458,280000;222429,370000;21655,000000;1055508,450000;2532697,000000;0,000000;0,000000;3,070000;2,260000;2,690000;1,360000;2,110000;261,560000;93,500000
2008;19;0,000325;4,111111;0,000000;27660,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;2892580,960000;;88185,210000;2220642,730000;0,000000;;;2,600000;2,620000;2,620000;;2,010000;297,710000;76,770000
2009;19;0,000178;3,600000;0,000000;28074,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;3135982,640000;;105135,150000;2169216,060000;0,000000;0,000000;0,000000;2,510000;2,790000;2,790000;;1,930000;283,020000;69,170000
2010;19;0,000598;3,176471;0,058824;28442,000000;8100,000000;8420,000000;1230,000000;0,000000;0,000000;7317,000000;8200,000000;1,076900;0,000000;;0,946200;0,000000;0,946200;0,931700;3354985,040000;0,000000;107649,920000;3185221,170000;0,000000;0,000000;0,000000;3,490000;2,730000;2,730000;;2,590000;193,820000;94,940000
2011;19;0,000312;5,111111;0,222222;28830,000000;9100,000000;;1512,000000;0,000000;0,000000;;9200,000000;1,234300;0,000000;20,690000;0,987100;0,000000;0,987100;0,971200;3764281,320000;109129,800000;98524,020000;3655736,890000;0,000000;30393,040000;0,000000;3,490000;2,960000;2,880000;;2,800000;215,910000;94,380000
2012;19;0,000377;2,636364;0,000000;29205,000000;9600,000000;9600,000000;1335,000000;0,000000;0,000000;9600,000000;9800,000000;0,983600;0,000000;19,740000;0,985700;0,000000;0,985700;0,976500;4542057,360000;111418,800000;67504,160000;4029606,780000;0,000000;43900,850000;0,000000;4,020000;3,270000;3,190000;;2,830000;217,290000;86,590000
2013;19;0,000164;2,600000;0,000000;30501,000000;9700,000000;;1351,200000;0,000000;0,000000;;9900,000000;0,927100;0,000000;19,800000;0,943800;0,000000;0,943800;0,935100;5322166,240000;131666,630000;83685,070000;3937500,570000;0,000000;6602,200000;0,000000;3,240000;3,520000;3,440000;;2,540000;207,010000;72,200000
2014;19;0,000162;4,400000;0,000000;30893,000000;9750,000000;;1358,020000;0,000000;0,000000;;9950,000000;0,920100;0,000000;19,800000;0,933700;0,000000;0,933700;0,927700;5624866,040000;138602,790000;86478,090000;4032567,050000;0,000000;234581,970000;0,000000;3,380000;3,650000;3,560000;;2,550000;;69,970000
2008;20;0,000597;5,118421;0,026316;127328,000000;23071,000000;31878,000000;2689,860000;325,780000;4416,230000;29116,000000;25829,000000;0,697500;0,121100;8,130000;0,865600;0,084500;0,865600;0,834400;9246655,380000;4195501,710000;78951,320000;13625412,840000;1140930,000000;;;1,560000;1,080000;1,160000;0,950000;1,100000;197,660000;101,360000
2009;20;0,000428;4,618182;0,000000;128572,000000;24899,000000;34866,000000;3215,570000;332,000000;4625,530000;31238,000000;26167,000000;0,815000;0,103200;8,950000;0,870700;0,084100;0,870700;0,839000;10759803,140000;4849963,350000;123149,280000;13226837,810000;11361055,000000;0,000000;0,000000;1,520000;1,230000;1,330000;1,050000;1,040000;220,860000;84,730000
2010;20;0,000451;4,210526;0,000000;126284,000000;25534,000000;35404,000000;3200,960000;332,060000;4673,850000;31978,000000;26655,000000;0,738400;0,103700;8,860000;0,919900;0,076600;0,919900;0,880900;11742835,970000;5256583,560000;617419,640000;13420827,400000;3385398,000000;0,000000;0,000000;1,280000;1,320000;1,430000;1,120000;1,040000;212,550000;78,950000
2011;20;0,000283;5,611111;0,000000;127218,000000;26431,000000;36193,000000;3264,830000;322,530000;4931,770000;33120,000000;27639,000000;0,740500;0,098800;8,720000;0,797400;0,073200;0,797400;0,729800;13467442,350000;6056185,800000;511497,620000;13735611,320000;6089460,000000;0,000000;0,000000;1,160000;1,440000;1,550000;1,230000;1,010000;180,540000;70,350000
2012;20;0,000187;6,541667;0,000000;128120,000000;26954,000000;37177,000000;3320,560000;322,060000;4973,870000;34043,000000;28168,000000;0,743700;0,097000;8,620000;0,807200;0,072100;0,807200;0,738700;14404380,040000;6558549,160000;261484,760000;14096896,480000;12454946,000000;0,000000;0,000000;1,230000;1,540000;1,660000;1,320000;1,030000;180,530000;67,250000
2013;20;0,000293;8,487179;0,076923;132980,000000;27880,000000;38733,000000;3407,350000;322,060000;6718,070000;35570,000000;29232,000000;0,548500;0,094500;8,490000;0,813700;0,051800;0,813700;0,744600;15823081,110000;7297391,190000;270047,070000;16179155,880000;7416527,760000;0,000000;0,000000;1,200000;1,520000;1,870000;1,090000;1,070000;200,380000;69,980000
2014;20;0,000239;7,093750;0,062500;133972,000000;28680,000000;39659,000000;3974,460000;875,480000;4282,650000;36511,000000;30003,000000;0,627500;0,220300;8,320000;0,820100;0,138200;0,820100;0,757300;17918082,820000;8506012,960000;275341,270000;17979794,840000;2781102,000000;0,000000;0,000000;1,940000;2,060000;2,090000;1,990000;1,400000;216,540000;68,040000
2008;21;0,002887;5,155172;0,000000;20093,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;2135497,960000;;49043,470000;1825042,040000;0,000000;;;3,100000;2,440000;2,440000;;2,090000;264,920000;85,460000
2009;21;0,001926;4,717949;0,000000;20253,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;2245556,560000;;57477,080000;1770712,770000;0,000000;0,000000;0,000000;3,020000;2,560000;2,560000;;2,020000;252,510000;78,850000
2010;21;0,001020;3,800000;0,000000;19599,000000;6028,000000;6028,000000;821,250000;;;;6345,000000;0,981700;0,000000;17,340000;0,750000;0,000000;0,750000;0,726300;2300612,290000;137686,650000;57983,320000;2349876,720000;4720,000000;0,000000;0,000000;;;2,510000;;;178,250000;96,370000
2011;21;0,001066;3,809524;0,000000;19695,000000;6180,000000;6270,000000;833,750000;66,600000;0,000000;;6455,000000;0,945400;0,079900;17,340000;0,746300;0,075500;0,746300;0,722700;2511134,860000;152832,180000;25283,670000;2287425,160000;0,000000;0,000000;0,000000;3,370000;2,770000;2,610000;;2,380000;169,560000;85,870000
2012;21;0,000859;4,176471;0,000000;19787,000000;6370,000000;6460,000000;858,290000;66,600000;0,000000;;6645,000000;0,946600;0,077600;17,370000;0,742900;0,073500;0,742900;0,762300;2693774,010000;163530,430000;44276,870000;2556938,780000;0,000000;264000,000000;;4,140000;2,900000;2,730000;;2,590000;183,560000;89,490000
2013;21;0,001318;3,222222;0,000000;20484,000000;6561,000000;6653,000000;884,040000;68,590000;0,000000;;6844,000000;0,947300;0,077600;17,400000;0,739100;0,073500;0,739100;0,751100;2868747,130000;176383,920000;53635,310000;2733037,560000;0,000000;310000,000000;0,000000;3,620000;2,990000;2,820000;;2,680000;190,320000;89,750000
2014;21;0,000631;4,846154;0,000000;20590,000000;6900,000000;6997,000000;998,920000;68,590000;0,000000;;7198,000000;1,000000;0,068700;17,240000;0,830200;0,072600;0,830200;0,844300;3014308,770000;211272,650000;37103,970000;3009338,230000;0,000000;416000,000000;0,000000;3,920000;3,120000;2,910000;;2,910000;202,760000;93,300000
